SKU,Nama Barang,BERAT (GR),BERAT (KG),Barcode Number,UPC / Barcode Product,MANUAL DATA VALIDATION,SKU GPU,KATEGORI,raw_name,clean_name,aug_variants,augmented_text,aug_variants_str
333333,Paket Lebaran Siap Saji,1000,1.0,3333330100,3333330100,3333330100 - Paket Lebaran Siap Saji,333333,Discontinue,Paket Lebaran Siap Saji,s s,"['s s', 's s cocok untuk grill untuk masakan indonesia', 's s cocok untuk tumis', 's s ideal untuk steak', 's s cocok untuk panggang untuk masakan indonesia', 's s menu rumahan untuk masakan indonesia']",s s . s s cocok untuk grill untuk masakan indonesia . s s cocok untuk tumis . s s ideal untuk steak . s s cocok untuk panggang untuk masakan indonesia . s s menu rumahan untuk masakan indonesia,s s|s s cocok untuk grill untuk masakan indonesia|s s cocok untuk tumis|s s ideal untuk steak|s s cocok untuk panggang untuk masakan indonesia|s s menu rumahan untuk masakan indonesia
222222,Paket Lebaran Sultan,1000,1.0,2222220100,2222220100,2222220100 - Paket Lebaran Sultan,222222,Discontinue,Paket Lebaran Sultan,su,"['su cocok untuk grill', 'su untuk masakan indonesia', 'su menu rumahan', 'su', 'su masakan nusantara', 'su menu rumahan untuk masakan indonesia']",su cocok untuk grill . su untuk masakan indonesia . su menu rumahan . su . su masakan nusantara . su menu rumahan untuk masakan indonesia,su cocok untuk grill|su untuk masakan indonesia|su menu rumahan|su|su masakan nusantara|su menu rumahan untuk masakan indonesia
111111,Paket Lebaran Tradisional,1000,1.0,1111110100,1111110100,1111110100 - Paket Lebaran Tradisional,111111,Discontinue,Paket Lebaran Tradisional,s,"['s ideal untuk steak untuk masakan indonesia', 's cocok untuk tumis', 's cocok untuk panggang', 's masakan nusantara untuk masakan indonesia', 's untuk masakan indonesia', 's']",s ideal untuk steak untuk masakan indonesia . s cocok untuk tumis . s cocok untuk panggang . s masakan nusantara untuk masakan indonesia . s untuk masakan indonesia . s,s ideal untuk steak untuk masakan indonesia|s cocok untuk tumis|s cocok untuk panggang|s masakan nusantara untuk masakan indonesia|s untuk masakan indonesia|s
101051,Paket Seafood Reguler Large,1000,1.0,1010510100,1010510100,1010510100 - Paket Seafood Reguler Large,101051,Discontinue,Paket Seafood Reguler Large,s u,"['s u cocok untuk panggang', 's u untuk masakan indonesia', 's u cocok untuk grill', 's u', 's u ideal untuk steak', 's u menu rumahan']",s u cocok untuk panggang . s u untuk masakan indonesia . s u cocok untuk grill . s u . s u ideal untuk steak . s u menu rumahan,s u cocok untuk panggang|s u untuk masakan indonesia|s u cocok untuk grill|s u|s u ideal untuk steak|s u menu rumahan
100688,Pickup In-Store,1000,1.0,1006880100,1006880100,1006880100 - Pickup In-Store,100688,Discontinue,Pickup In-Store,u s,"['u s', 'u s cocok untuk tumis', 'u s cocok untuk panggang', 'u s ideal untuk steak', 'u s cocok untuk panggang untuk masakan indonesia', 'u s menu rumahan untuk masakan indonesia']",u s . u s cocok untuk tumis . u s cocok untuk panggang . u s ideal untuk steak . u s cocok untuk panggang untuk masakan indonesia . u s menu rumahan untuk masakan indonesia,u s|u s cocok untuk tumis|u s cocok untuk panggang|u s ideal untuk steak|u s cocok untuk panggang untuk masakan indonesia|u s menu rumahan untuk masakan indonesia
100967,Reusable Bag Hijrahfood [Polos],1000,1.0,1009670100,1009670100,1009670100 - Reusable Bag Hijrahfood [Polos],100967,Discontinue,Reusable Bag Hijrahfood [Polos],us [ s,"['us [ s untuk masakan indonesia', 'us [ s cocok untuk grill', 'us [ s ideal untuk steak', 'us [ s cocok untuk tumis', 'us [ s', 'us [ s cocok untuk panggang untuk masakan indonesia']",us [ s untuk masakan indonesia . us [ s cocok untuk grill . us [ s ideal untuk steak . us [ s cocok untuk tumis . us [ s . us [ s cocok untuk panggang untuk masakan indonesia,us [ s untuk masakan indonesia|us [ s cocok untuk grill|us [ s ideal untuk steak|us [ s cocok untuk tumis|us [ s|us [ s cocok untuk panggang untuk masakan indonesia
100966,Reusable Bag Hijrahfood [Logo],1000,1.0,1009660100,1009660100,1009660100 - Reusable Bag Hijrahfood [Logo],100966,Lain-Lain,Reusable Bag Hijrahfood [Logo],us [,"['us [ untuk masakan indonesia', 'us [ masakan nusantara', 'us [', 'us [ cocok untuk tumis', 'us [ ideal untuk steak untuk masakan indonesia', 'us [ cocok untuk grill untuk masakan indonesia']",us [ untuk masakan indonesia . us [ masakan nusantara . us [ . us [ cocok untuk tumis . us [ ideal untuk steak untuk masakan indonesia . us [ cocok untuk grill untuk masakan indonesia,us [ untuk masakan indonesia|us [ masakan nusantara|us [|us [ cocok untuk tumis|us [ ideal untuk steak untuk masakan indonesia|us [ cocok untuk grill untuk masakan indonesia
100956,Reusable Bag Medium,1000,1.0,1009560100,1009560100,1009560100 - Reusable Bag Medium,100956,Discontinue,Reusable Bag Medium,us u,"['us u cocok untuk grill', 'us u', 'us u cocok untuk panggang', 'us u masakan nusantara', 'us u untuk masakan indonesia', 'us u cocok untuk grill untuk masakan indonesia']",us u cocok untuk grill . us u . us u cocok untuk panggang . us u masakan nusantara . us u untuk masakan indonesia . us u cocok untuk grill untuk masakan indonesia,us u cocok untuk grill|us u|us u cocok untuk panggang|us u masakan nusantara|us u untuk masakan indonesia|us u cocok untuk grill untuk masakan indonesia
102367,RTL Angus Tomahawk 0.6 Kg,600,0.6,1023670060,1023670060,1023670060 - RTL Angus Tomahawk 0.6 Kg,102367,Daging Premium,RTL Angus Tomahawk 0.6 Kg,us w,"['us w', 'us w cocok untuk panggang', 'us w menu rumahan untuk masakan indonesia', 'us w cocok untuk grill untuk masakan indonesia', 'us w cocok untuk tumis untuk masakan indonesia', 'us w untuk masakan indonesia']",us w . us w cocok untuk panggang . us w menu rumahan untuk masakan indonesia . us w cocok untuk grill untuk masakan indonesia . us w cocok untuk tumis untuk masakan indonesia . us w untuk masakan indonesia,us w|us w cocok untuk panggang|us w menu rumahan untuk masakan indonesia|us w cocok untuk grill untuk masakan indonesia|us w cocok untuk tumis untuk masakan indonesia|us w untuk masakan indonesia
102368,RTL Angus Tomahawk 0.7 Kg,700,0.7,1023680070,1023680070,1023680070 - RTL Angus Tomahawk 0.7 Kg,102368,Daging Premium,RTL Angus Tomahawk 0.7 Kg,us w,"['us w cocok untuk grill', 'us w', 'us w menu rumahan', 'us w cocok untuk panggang', 'us w masakan nusantara', 'us w untuk masakan indonesia']",us w cocok untuk grill . us w . us w menu rumahan . us w cocok untuk panggang . us w masakan nusantara . us w untuk masakan indonesia,us w cocok untuk grill|us w|us w menu rumahan|us w cocok untuk panggang|us w masakan nusantara|us w untuk masakan indonesia
102369,RTL Angus Tomahawk 0.8 Kg,800,0.8,1023690080,1023690080,1023690080 - RTL Angus Tomahawk 0.8 Kg,102369,Daging Premium,RTL Angus Tomahawk 0.8 Kg,us w,"['us w cocok untuk grill', 'us w', 'us w cocok untuk panggang', 'us w masakan nusantara', 'us w untuk masakan indonesia', 'us w ideal untuk steak']",us w cocok untuk grill . us w . us w cocok untuk panggang . us w masakan nusantara . us w untuk masakan indonesia . us w ideal untuk steak,us w cocok untuk grill|us w|us w cocok untuk panggang|us w masakan nusantara|us w untuk masakan indonesia|us w ideal untuk steak
101087,RTL Angus Tomahawk 0.9 kg,900,0.9,1010870090,1010870090,1010870090 - RTL Angus Tomahawk 0.9 kg,101087,Daging Premium,RTL Angus Tomahawk 0.9 kg,us w,"['us w', 'us w menu rumahan', 'us w cocok untuk panggang', 'us w cocok untuk panggang untuk masakan indonesia', 'us w untuk masakan indonesia', 'us w ideal untuk steak']",us w . us w menu rumahan . us w cocok untuk panggang . us w cocok untuk panggang untuk masakan indonesia . us w untuk masakan indonesia . us w ideal untuk steak,us w|us w menu rumahan|us w cocok untuk panggang|us w cocok untuk panggang untuk masakan indonesia|us w untuk masakan indonesia|us w ideal untuk steak
101054,RTL Angus Tomahawk 1 kg,1000,1.0,1010540100,1010540100,1010540100 - RTL Angus Tomahawk 1 kg,101054,Daging Premium,RTL Angus Tomahawk 1 kg,us w,"['us w cocok untuk grill', 'us w', 'us w masakan nusantara', 'us w cocok untuk tumis', 'us w untuk masakan indonesia', 'us w ideal untuk steak']",us w cocok untuk grill . us w . us w masakan nusantara . us w cocok untuk tumis . us w untuk masakan indonesia . us w ideal untuk steak,us w cocok untuk grill|us w|us w masakan nusantara|us w cocok untuk tumis|us w untuk masakan indonesia|us w ideal untuk steak
101055,RTL Angus Tomahawk 1.1 kg,1100,1.1,1010550110,1010550110,1010550110 - RTL Angus Tomahawk 1.1 kg,101055,Daging Premium,RTL Angus Tomahawk 1.1 kg,us w,"['us w cocok untuk grill', 'us w', 'us w masakan nusantara', 'us w cocok untuk tumis', 'us w untuk masakan indonesia', 'us w ideal untuk steak']",us w cocok untuk grill . us w . us w masakan nusantara . us w cocok untuk tumis . us w untuk masakan indonesia . us w ideal untuk steak,us w cocok untuk grill|us w|us w masakan nusantara|us w cocok untuk tumis|us w untuk masakan indonesia|us w ideal untuk steak
101056,RTL Angus Tomahawk 1.2 kg,1200,1.2,1010560120,1010560120,1010560120 - RTL Angus Tomahawk 1.2 kg,101056,Daging Premium,RTL Angus Tomahawk 1.2 kg,us w,"['us w cocok untuk grill', 'us w', 'us w cocok untuk panggang', 'us w masakan nusantara', 'us w cocok untuk tumis', 'us w untuk masakan indonesia']",us w cocok untuk grill . us w . us w cocok untuk panggang . us w masakan nusantara . us w cocok untuk tumis . us w untuk masakan indonesia,us w cocok untuk grill|us w|us w cocok untuk panggang|us w masakan nusantara|us w cocok untuk tumis|us w untuk masakan indonesia
101057,RTL Angus Tomahawk 1.3 kg,1300,1.3,1010570130,1010570130,1010570130 - RTL Angus Tomahawk 1.3 kg,101057,Daging Premium,RTL Angus Tomahawk 1.3 kg,us w,"['us w', 'us w menu rumahan', 'us w untuk masakan indonesia', 'us w cocok untuk panggang untuk masakan indonesia', 'us w cocok untuk tumis', 'us w ideal untuk steak']",us w . us w menu rumahan . us w untuk masakan indonesia . us w cocok untuk panggang untuk masakan indonesia . us w cocok untuk tumis . us w ideal untuk steak,us w|us w menu rumahan|us w untuk masakan indonesia|us w cocok untuk panggang untuk masakan indonesia|us w cocok untuk tumis|us w ideal untuk steak
101058,RTL Angus Tomahawk 1.4 kg,1400,1.4,1010580140,1010580140,1010580140 - RTL Angus Tomahawk 1.4 kg,101058,Daging Premium,RTL Angus Tomahawk 1.4 kg,us w,"['us w cocok untuk grill', 'us w', 'us w cocok untuk panggang', 'us w cocok untuk panggang untuk masakan indonesia', 'us w ideal untuk steak', 'us w masakan nusantara untuk masakan indonesia']",us w cocok untuk grill . us w . us w cocok untuk panggang . us w cocok untuk panggang untuk masakan indonesia . us w ideal untuk steak . us w masakan nusantara untuk masakan indonesia,us w cocok untuk grill|us w|us w cocok untuk panggang|us w cocok untuk panggang untuk masakan indonesia|us w ideal untuk steak|us w masakan nusantara untuk masakan indonesia
101059,RTL Angus Tomahawk 1.5 kg,1500,1.5,1010590150,1010590150,1010590150 - RTL Angus Tomahawk 1.5 kg,101059,Daging Premium,RTL Angus Tomahawk 1.5 kg,us w,"['us w cocok untuk grill', 'us w', 'us w masakan nusantara', 'us w ideal untuk steak untuk masakan indonesia', 'us w untuk masakan indonesia', 'us w ideal untuk steak']",us w cocok untuk grill . us w . us w masakan nusantara . us w ideal untuk steak untuk masakan indonesia . us w untuk masakan indonesia . us w ideal untuk steak,us w cocok untuk grill|us w|us w masakan nusantara|us w ideal untuk steak untuk masakan indonesia|us w untuk masakan indonesia|us w ideal untuk steak
101060,RTL Angus Tomahawk 1.6 kg,1600,1.6,1010600160,1010600160,1010600160 - RTL Angus Tomahawk 1.6 kg,101060,Daging Premium,RTL Angus Tomahawk 1.6 kg,us w,"['us w', 'us w cocok untuk panggang', 'us w masakan nusantara', 'us w cocok untuk grill untuk masakan indonesia', 'us w untuk masakan indonesia', 'us w ideal untuk steak']",us w . us w cocok untuk panggang . us w masakan nusantara . us w cocok untuk grill untuk masakan indonesia . us w untuk masakan indonesia . us w ideal untuk steak,us w|us w cocok untuk panggang|us w masakan nusantara|us w cocok untuk grill untuk masakan indonesia|us w untuk masakan indonesia|us w ideal untuk steak
101085,RTL Angus Tomahawk 1.7 kg,1700,1.7,1010850170,1010850170,1010850170 - RTL Angus Tomahawk 1.7 kg,101085,Daging Premium,RTL Angus Tomahawk 1.7 kg,us w,"['us w cocok untuk grill', 'us w', 'us w menu rumahan', 'us w cocok untuk panggang', 'us w ideal untuk steak untuk masakan indonesia', 'us w untuk masakan indonesia']",us w cocok untuk grill . us w . us w menu rumahan . us w cocok untuk panggang . us w ideal untuk steak untuk masakan indonesia . us w untuk masakan indonesia,us w cocok untuk grill|us w|us w menu rumahan|us w cocok untuk panggang|us w ideal untuk steak untuk masakan indonesia|us w untuk masakan indonesia
101317,RTL Angus Tomahawk 1.8 kg,1800,1.8,1013170180,1013170180,1013170180 - RTL Angus Tomahawk 1.8 kg,101317,Daging Premium,RTL Angus Tomahawk 1.8 kg,us w,"['us w cocok untuk grill', 'us w', 'us w cocok untuk panggang', 'us w cocok untuk tumis untuk masakan indonesia', 'us w untuk masakan indonesia', 'us w ideal untuk steak']",us w cocok untuk grill . us w . us w cocok untuk panggang . us w cocok untuk tumis untuk masakan indonesia . us w untuk masakan indonesia . us w ideal untuk steak,us w cocok untuk grill|us w|us w cocok untuk panggang|us w cocok untuk tumis untuk masakan indonesia|us w untuk masakan indonesia|us w ideal untuk steak
101086,RTL Angus Tomahawk 1.9 kg,1900,1.9,1010860190,1010860190,1010860190 - RTL Angus Tomahawk 1.9 kg,101086,Daging Premium,RTL Angus Tomahawk 1.9 kg,us w,"['us w', 'us w menu rumahan', 'us w ideal untuk steak untuk masakan indonesia', 'us w cocok untuk tumis', 'us w untuk masakan indonesia', 'us w ideal untuk steak']",us w . us w menu rumahan . us w ideal untuk steak untuk masakan indonesia . us w cocok untuk tumis . us w untuk masakan indonesia . us w ideal untuk steak,us w|us w menu rumahan|us w ideal untuk steak untuk masakan indonesia|us w cocok untuk tumis|us w untuk masakan indonesia|us w ideal untuk steak
101109,RTL Angus Tomahawk 2 kg,2000,2.0,1011090200,1011090200,1011090200 - RTL Angus Tomahawk 2 kg,101109,Daging Premium,RTL Angus Tomahawk 2 kg,us w,"['us w cocok untuk grill', 'us w', 'us w menu rumahan', 'us w cocok untuk panggang', 'us w ideal untuk steak untuk masakan indonesia', 'us w untuk masakan indonesia']",us w cocok untuk grill . us w . us w menu rumahan . us w cocok untuk panggang . us w ideal untuk steak untuk masakan indonesia . us w untuk masakan indonesia,us w cocok untuk grill|us w|us w menu rumahan|us w cocok untuk panggang|us w ideal untuk steak untuk masakan indonesia|us w untuk masakan indonesia
101110,RTL Angus Tomahawk 2.2 kg,2200,2.2,1011100220,1011100220,1011100220 - RTL Angus Tomahawk 2.2 kg,101110,Daging Premium,RTL Angus Tomahawk 2.2 kg,us w,"['us w cocok untuk grill', 'us w', 'us w cocok untuk panggang', 'us w menu rumahan untuk masakan indonesia', 'us w masakan nusantara', 'us w cocok untuk tumis']",us w cocok untuk grill . us w . us w cocok untuk panggang . us w menu rumahan untuk masakan indonesia . us w masakan nusantara . us w cocok untuk tumis,us w cocok untuk grill|us w|us w cocok untuk panggang|us w menu rumahan untuk masakan indonesia|us w masakan nusantara|us w cocok untuk tumis
101430,"RTL Angus Tomahawk Da21 1,1 kg",1100,1.1,1014300110,1014300110,"1014300110 - RTL Angus Tomahawk Da21 1,1 kg",101430,Daging Premium,"RTL Angus Tomahawk Da21 1,1 kg",us w,"['us w', 'us w masakan nusantara', 'us w cocok untuk grill untuk masakan indonesia', 'us w cocok untuk tumis untuk masakan indonesia', 'us w cocok untuk tumis', 'us w cocok untuk panggang untuk masakan indonesia']",us w . us w masakan nusantara . us w cocok untuk grill untuk masakan indonesia . us w cocok untuk tumis untuk masakan indonesia . us w cocok untuk tumis . us w cocok untuk panggang untuk masakan indonesia,us w|us w masakan nusantara|us w cocok untuk grill untuk masakan indonesia|us w cocok untuk tumis untuk masakan indonesia|us w cocok untuk tumis|us w cocok untuk panggang untuk masakan indonesia
101434,"RTL Angus Tomahawk Da21 1,5 kg",1500,1.5,1014340150,1014340150,"1014340150 - RTL Angus Tomahawk Da21 1,5 kg",101434,Daging Premium,"RTL Angus Tomahawk Da21 1,5 kg",us w,"['us w cocok untuk grill', 'us w', 'us w menu rumahan', 'us w cocok untuk panggang', 'us w cocok untuk grill untuk masakan indonesia', 'us w cocok untuk panggang untuk masakan indonesia']",us w cocok untuk grill . us w . us w menu rumahan . us w cocok untuk panggang . us w cocok untuk grill untuk masakan indonesia . us w cocok untuk panggang untuk masakan indonesia,us w cocok untuk grill|us w|us w menu rumahan|us w cocok untuk panggang|us w cocok untuk grill untuk masakan indonesia|us w cocok untuk panggang untuk masakan indonesia
101393,RTL Ayam Ceker S-B Non Kuku 1000 gr,1000,1.0,1013930100,1013930100,1013930100 - RTL Ayam Ceker S-B Non Kuku 1000 gr,101393,Ayam / Bebek,RTL Ayam Ceker S-B Non Kuku 1000 gr,s u u,"['s u u untuk masakan indonesia', 's u u cocok untuk panggang', 's u u', 's u u masakan nusantara', 's u u menu rumahan', 's u u menu rumahan untuk masakan indonesia']",s u u untuk masakan indonesia . s u u cocok untuk panggang . s u u . s u u masakan nusantara . s u u menu rumahan . s u u menu rumahan untuk masakan indonesia,s u u untuk masakan indonesia|s u u cocok untuk panggang|s u u|s u u masakan nusantara|s u u menu rumahan|s u u menu rumahan untuk masakan indonesia
101205,RTL Ayam Ceker S-B Non Kuku 500 gr,500,0.5,1012050050,1012050050,1012050050 - RTL Ayam Ceker S-B Non Kuku 500 gr,101205,Ayam / Bebek,RTL Ayam Ceker S-B Non Kuku 500 gr,s u u,"['s u u untuk masakan indonesia', 's u u cocok untuk tumis', 's u u cocok untuk panggang', 's u u', 's u u menu rumahan', 's u u masakan nusantara untuk masakan indonesia']",s u u untuk masakan indonesia . s u u cocok untuk tumis . s u u cocok untuk panggang . s u u . s u u menu rumahan . s u u masakan nusantara untuk masakan indonesia,s u u untuk masakan indonesia|s u u cocok untuk tumis|s u u cocok untuk panggang|s u u|s u u menu rumahan|s u u masakan nusantara untuk masakan indonesia
